x;y
0.00168958;4.57027
0.00168281;4.57238
0.00167607;4.57449
0.00166936;4.5766
0.00166267;4.57871
0.00165601;4.58082
0.00164938;4.58294
0.00164277;4.58505
0.00163619;4.58716
0.00162963;4.58928
0.0016231;4.59139
0.0016166;4.5935
0.00161012;4.59562
0.00160367;4.59773
0.00159724;4.59984
0.00159084;4.60196
0.00158447;4.60407
0.00157812;4.60619
0.00157179;4.6083
0.00156549;4.61042
0.00155922;4.61254
0.00155296;4.61465
0.00154674;4.61677
0.00154054;4.61888
0.00153436;4.621
0.00152821;4.62312
0.00152208;4.62523
0.00151598;4.62735
0.0015099;4.62947
0.00150384;4.63159
0.00149781;4.63371
0.00149181;4.63582
0.00148582;4.63794
0.00147986;4.64006
0.00147393;4.64218
0.00146801;4.6443
0.00146213;4.64642
0.00145626;4.64854
0.00145042;4.65066
0.0014446;4.65278
0.0014388;4.6549
0.00143303;4.65702
0.00142728;4.65914
0.00142155;4.66126
0.00141585;4.66338
0.00141016;4.6655
0.0014045;4.66762
0.00139887;4.66975
0.00139325;4.67187
0.00138766;4.67399
0.00138209;4.67611
0.00137654;4.67824
0.00137102;4.68036
0.00136551;4.68248
0.00136003;4.68461
0.00135457;4.68673
0.00134913;4.68885
0.00134371;4.69098
0.00133832;4.6931
0.00133294;4.69523
0.00132759;4.69735
0.00132226;4.69948
0.00131695;4.7016
0.00131166;4.70373
0.00130639;4.70585
0.00130114;4.70798
0.00129591;4.7101
0.00129071;4.71223
0.00128552;4.71436
0.00128036;4.71648
0.00127521;4.71861
0.00127009;4.72074
0.00126499;4.72286
0.0012599;4.72499
0.00125484;4.72712
0.0012498;4.72925
0.00124478;4.73137
0.00123977;4.7335
0.00123479;4.73563
0.00122983;4.73776
0.00122488;4.73989
0.00121996;4.74202
0.00121506;4.74415
0.00121017;4.74628
0.00120531;4.74841
0.00120046;4.75054
0.00119563;4.75267
0.00119083;4.7548
0.00118604;4.75693
0.00118127;4.75906
0.00117652;4.76119
0.00117179;4.76332
0.00116708;4.76545
0.00116238;4.76758
0.00115771;4.76971
0.00115305;4.77185
0.00114841;4.77398
0.00114379;4.77611
0.00113919;4.77824
0.00113461;4.78038
0.00113004;4.78251
0.0011255;4.78464
0.00112097;4.78678
0.00111646;4.78891
0.00111197;4.79104
0.00110749;4.79318
0.00110304;4.79531
0.0010986;4.79744
0.00109418;4.79958
0.00108977;4.80171
0.00108539;4.80385
0.00108102;4.80598
0.00107667;4.80812
0.00107233;4.81025
0.00106802;4.81239
0.00106372;4.81453
0.00105943;4.81666
0.00105517;4.8188
0.00105092;4.82093
0.00104669;4.82307
0.00104247;4.82521
0.00103828;4.82735
0.0010341;4.82948
